"","user_id","primer_registro","ultimo_registro","registros","tiempo_activo","registros_x_tiempo","categoria_usuario","user_login"
"253",1784167,"2019-05-24 11:54:07 UTC","2019-05-24 11:54:07 UTC",1,1,1,"principiante","miguelsabech"
"254",1797581,"2019-05-27 15:51:04 UTC","2019-05-27 15:51:04 UTC",1,1,1,"principiante","javmarta"
"255",1807442,"2019-05-30 14:33:20 UTC","2019-05-30 14:33:20 UTC",1,1,1,"principiante","lorena119"
"256",1822896,"2019-06-03 14:53:03 UTC","2019-06-03 14:53:03 UTC",1,1,1,"principiante","emiliasquarza"
"257",1828919,"2019-06-05 03:28:41 UTC","2019-06-05 03:28:41 UTC",1,1,1,"principiante","jgtr"
"258",1865028,"2019-11-21 05:33:19 UTC","2019-11-21 05:33:19 UTC",1,1,1,"principiante","rhv1987"
"259",1867880,"2019-06-17 15:33:13 UTC","2019-06-17 15:33:13 UTC",1,1,1,"principiante","rapmac"
"260",1877590,"2019-06-15 13:29:01 UTC","2019-06-15 13:29:01 UTC",1,1,1,"principiante","aguscf"
"261",1889228,"2019-12-15 16:52:29 UTC","2022-01-18 17:34:45 UTC",4,766.029351851852,0.00522173202675606,"principiante","bethaniamoreira"
"262",1889232,"2019-06-22 19:12:34 UTC","2020-01-10 02:35:45 UTC",2,202.307766203704,0.00988592794794739,"principiante","alfonsinafernandez"
"263",1890233,"2019-06-20 04:13:26 UTC","2019-12-08 20:47:40 UTC",12,172.690439814815,0.0694885021595187,"principiante","asilvera"
"264",1892051,"2019-06-19 14:25:42 UTC","2019-06-19 14:28:45 UTC",3,1.00211805555556,2.99365926336579,"principiante","juansilvera"
"265",1904187,"2019-06-23 01:42:00 UTC","2019-06-23 01:42:00 UTC",1,1,1,"principiante","eduardogiorgi"
"266",1917164,"2019-06-26 19:21:29 UTC","2019-06-26 19:21:29 UTC",1,1,1,"principiante","natali22"
"267",1937929,"2019-07-02 18:17:20 UTC","2019-07-02 18:17:20 UTC",1,1,1,"principiante","magui5"
"268",1972938,"2019-07-10 18:09:13 UTC","2019-07-10 18:10:18 UTC",2,1.00075231481481,1.99849650147459,"principiante","cecilia147"
"269",1974634,"2019-07-11 05:32:07 UTC","2019-07-11 05:32:07 UTC",1,1,1,"principiante","danielomaroliverajacquez"
"270",1992499,"2021-05-23 02:47:40 UTC","2021-05-23 02:47:40 UTC",1,1,1,"principiante","jotaeleuy"
"271",2001167,"2019-07-17 20:32:12 UTC","2019-07-20 23:44:43 UTC",2,4.13369212962963,0.483828968699514,"principiante","serry"
"272",2012519,"2019-08-29 17:07:07 UTC","2019-08-29 17:07:07 UTC",1,1,1,"principiante","alefer"
"273",2021221,"2020-07-18 22:16:05 UTC","2022-09-12 19:24:46 UTC",6,786.881030092593,0.00762504085184768,"principiante","snevares"
"274",2031736,"2019-08-29 19:01:08 UTC","2020-03-16 18:03:49 UTC",5,200.960196759259,0.024880548887946,"principiante","mfoe1"
"275",2036162,"2019-07-22 15:15:33 UTC","2019-07-22 15:15:33 UTC",1,1,1,"principiante","maca11"
"276",2044920,"2019-07-24 16:02:10 UTC","2022-10-30 20:18:31 UTC",578,1195.17802083333,0.483609964310582,"intermedio","leo_lagos"
"277",2052230,"2020-02-10 17:47:15 UTC","2020-02-10 17:47:15 UTC",1,1,1,"principiante","ines_da_rosa"
"278",2070080,"2019-07-30 03:51:47 UTC","2019-07-30 03:51:47 UTC",1,1,1,"principiante","naturalist18514"
"279",2076029,"2019-07-31 19:08:52 UTC","2019-07-31 19:08:52 UTC",1,1,1,"principiante","romina_ferreira"
"280",2079928,"2019-08-01 21:21:44 UTC","2022-10-29 14:16:22 UTC",511,1185.70460648148,0.430967373498165,"intermedio","rpereirag"
"281",2093367,"2019-08-05 15:16:10 UTC","2019-08-05 15:19:43 UTC",2,1.00246527777778,1.99508156974126,"principiante","mico7"
"282",2093701,"2019-08-05 16:42:56 UTC","2019-08-05 16:42:56 UTC",1,1,1,"principiante","loreley1"
"283",2093837,"2019-10-09 15:59:27 UTC","2019-12-14 17:49:33 UTC",7,67.0764583333333,0.104358521214907,"principiante","mediotanque"
"284",2111203,"2019-08-15 15:48:43 UTC","2019-08-18 23:48:59 UTC",4,4.33351851851852,0.923037477030896,"principiante","luis685"
"285",2116575,"2019-08-10 22:00:11 UTC","2019-08-10 22:00:22 UTC",2,1.00012731481481,1.99974540278437,"principiante","andrs142"
"286",2116633,"2022-01-06 23:13:07 UTC","2022-02-09 12:22:07 UTC",4,34.5479166666667,0.1157812217331,"principiante","carmenpollio"
"287",2143227,"2019-08-17 19:22:05 UTC","2022-10-26 20:45:42 UTC",153,1167.05806712963,0.131098875291015,"principiante","daniela_a_lowe"
"288",2143876,"2020-12-28 13:12:58 UTC","2022-03-23 13:46:59 UTC",54,451.023622685185,0.119727653461939,"principiante","danielamartinezz"
"289",2178004,"2019-08-27 17:48:01 UTC","2019-08-29 15:35:32 UTC",2,2.90799768518518,0.687758456682759,"principiante","user1123"
"290",2180291,"2019-08-27 15:48:07 UTC","2019-08-27 15:48:07 UTC",1,1,1,"principiante","dilancorrea"
"291",2187136,"2019-08-29 16:03:52 UTC","2019-08-29 16:03:52 UTC",1,1,1,"principiante","maiksuaco"
"292",2196332,"2019-10-10 20:36:04 UTC","2019-10-10 20:36:04 UTC",1,1,1,"principiante","fernanda197"
"293",2197597,"2020-02-26 23:34:02 UTC","2022-04-16 23:53:59 UTC",89,781.013854166667,0.11395444463013,"principiante","erika06"
"294",2206667,"2019-09-03 04:58:21 UTC","2019-09-03 05:08:31 UTC",4,1.00706018518519,3.97195724629353,"principiante","juanrodriguez13"
"295",2214433,"2021-07-02 00:11:43 UTC","2021-10-17 16:25:05 UTC",4,108.675949074074,0.0368066718908853,"principiante","diego-flores-luna"
"296",2217015,"2020-03-16 17:22:51 UTC","2020-03-21 14:51:41 UTC",3,5.89502314814815,0.508903854082815,"principiante","leticiagesto"
"297",2227761,"2020-01-17 14:49:18 UTC","2020-01-17 14:49:18 UTC",1,1,1,"principiante","amelia108"
"298",2242376,"2019-10-25 18:00:46 UTC","2019-12-25 21:59:18 UTC",20,62.1656481481482,0.321721088668417,"principiante","ryan_bishop"
"299",2244523,"2019-09-12 01:12:22 UTC","2019-09-12 01:12:22 UTC",1,1,1,"principiante","angelarabellino"
"300",2258523,"2019-09-18 15:47:14 UTC","2022-07-26 17:45:28 UTC",22,1043.08210648148,0.0210913406176722,"principiante","enzo_17"
"301",2274694,"2020-02-06 10:00:12 UTC","2021-01-09 12:21:45 UTC",2,339.098298611111,0.00589799479440522,"principiante","jssabueso"
"302",2285624,"2019-09-21 17:36:36 UTC","2020-01-27 14:44:30 UTC",14,128.880486111111,0.108627771530364,"principiante","victoriamaria"
"303",2286133,"2019-09-21 18:48:07 UTC","2021-01-31 18:38:06 UTC",5,498.993043981481,0.0100201797606332,"principiante","capincho77"
"304",2289044,"2019-09-27 12:04:03 UTC","2020-01-18 16:43:50 UTC",10,114.194293981481,0.0875700497051251,"principiante","laurabat"
"305",2304449,"2019-09-25 21:59:35 UTC","2019-09-25 21:59:35 UTC",1,1,1,"principiante","daviddipereira"
"306",2305011,"2019-09-26 02:42:31 UTC","2019-09-26 02:42:31 UTC",1,1,1,"principiante","pedrosciarra"
"307",2322667,"2019-10-07 19:16:35 UTC","2020-01-10 14:30:38 UTC",6,95.8014236111111,0.0626295494768004,"principiante","medonho"
"308",2327428,"2019-10-02 16:31:52 UTC","2022-05-26 19:29:16 UTC",8,968.123194444444,0.00826341115046911,"principiante","juanartropodos"
"309",2348924,"2019-10-09 09:57:54 UTC","2022-10-18 21:20:20 UTC",121,1106.47391203704,0.109356396643132,"principiante","ceciliapomboposente"
"310",2355925,"2019-12-19 18:34:39 UTC","2019-12-19 18:34:39 UTC",1,1,1,"principiante","paula372"
"311",2358084,"2019-10-12 15:30:40 UTC","2020-03-27 12:07:48 UTC",4,167.85912037037,0.0238295065002977,"principiante","mariadidiano"
"312",2358339,"2019-10-12 16:46:03 UTC","2019-10-12 16:46:03 UTC",1,1,1,"principiante","ivn53"
"313",2377805,"2019-10-19 16:46:02 UTC","2019-10-19 16:46:02 UTC",1,1,1,"principiante","ludmilabraga"
"314",2382921,"2019-11-27 19:17:55 UTC","2020-02-12 18:10:38 UTC",5,77.953275462963,0.0641409866398185,"principiante","maranoel"
"315",2390056,"2019-10-24 01:16:12 UTC","2022-10-20 09:57:09 UTC",288,1093.36177083333,0.263407782934,"intermedio","joselinlistur"
"316",2394816,"2019-10-25 18:04:09 UTC","2019-10-25 18:11:06 UTC",2,1.00482638888889,1.99039358650955,"principiante","faustii7"
"317",2394826,"2019-10-25 18:07:35 UTC","2019-10-25 18:07:35 UTC",1,1,1,"principiante","rosinaberretta"
"318",2394857,"2019-10-25 18:06:30 UTC","2019-11-08 18:21:39 UTC",22,15.0105208333333,1.4656386839786,"principiante","maia30"
"319",2396902,"2019-11-16 16:48:28 UTC","2020-05-01 14:33:01 UTC",8,167.9059375,0.0476457242615378,"principiante","nai6"
"320",2398513,"2019-10-27 18:02:14 UTC","2022-09-30 19:54:27 UTC",627,1070.07792824074,0.585938634423399,"intermedio","gabriellaufer"
"321",2399062,"2021-10-12 15:00:29 UTC","2021-10-12 15:09:49 UTC",2,1.00648148148148,1.98712051517939,"principiante","valentinafrancotrecu"
"322",2414105,"2019-11-03 13:38:16 UTC","2021-11-25 17:23:08 UTC",20,754.156157407407,0.0265197065668134,"principiante","palustrin"
"323",2427066,"2020-10-04 15:38:26 UTC","2020-10-04 15:38:26 UTC",1,1,1,"principiante","hcoitino"
"324",2427317,"2019-11-08 18:18:48 UTC","2019-11-08 18:24:08 UTC",9,1.0037037037037,8.96678966789668,"principiante","valentn5"
"325",2427328,"2019-11-08 18:28:41 UTC","2019-11-08 18:28:41 UTC",1,1,1,"principiante","pauleee6"
"326",2431996,"2020-01-22 03:20:14 UTC","2020-04-10 13:57:18 UTC",5,80.4424074074074,0.0621562700712955,"principiante","ceciliastagno"
"327",2434254,"2021-04-11 04:49:37 UTC","2022-06-12 17:23:38 UTC",5,428.523622685185,0.0116679681943071,"principiante","gabrielajorge"
"328",2437064,"2019-11-13 10:30:18 UTC","2022-09-10 12:31:50 UTC",726,1033.08439814815,0.702749941148457,"intermedio","martzz"
"329",2439287,"2019-11-14 13:03:47 UTC","2022-10-29 14:54:56 UTC",424,1081.0771875,0.3922014125379,"intermedio","lagunagarzon"
"330",2441412,"2020-10-19 20:24:36 UTC","2020-10-19 20:24:36 UTC",1,1,1,"principiante","juliocarolina"
"331",2441876,"2021-11-14 07:50:10 UTC","2021-11-14 07:53:06 UTC",3,1.00203703703704,2.99390131214193,"principiante","gaby124"
"332",2450914,"2019-11-20 12:07:06 UTC","2019-12-02 11:54:52 UTC",2,12.9915046296296,0.153946756516456,"principiante","jucagambarotta"
"333",2454225,"2019-11-21 23:24:02 UTC","2019-12-23 21:41:21 UTC",3,32.9286921296296,0.0911059567197497,"principiante","isini"
"334",2455054,"2019-11-22 11:52:38 UTC","2022-10-25 12:42:24 UTC",66,1069.03456018519,0.0617379479186969,"principiante","gabrielperazza"
"335",2457439,"2019-11-23 19:29:03 UTC","2019-11-23 19:29:03 UTC",1,1,1,"principiante","lourand"
"336",2457590,"2019-11-23 20:51:59 UTC","2019-11-23 20:51:59 UTC",1,1,1,"principiante","feder63772"
"337",2457591,"2019-11-23 20:51:59 UTC","2019-11-23 20:51:59 UTC",1,1,1,"principiante","bennyto"
"338",2464679,"2020-04-26 21:02:56 UTC","2020-12-07 00:09:46 UTC",4,225.12974537037,0.0177675321997963,"principiante","juanmanuelcardozobalmelli"
"339",2464680,"2021-03-25 14:51:15 UTC","2022-03-30 02:09:58 UTC",76,370.471331018519,0.205144079006213,"intermedio","belenchaine"
"340",2464690,"2020-09-23 19:56:18 UTC","2020-12-21 02:10:28 UTC",23,89.259837962963,0.257674677939069,"principiante","martingonzalez1"
"341",2464777,"2019-12-11 20:53:21 UTC","2020-01-19 21:59:55 UTC",3,40.0462268518518,0.0749134247053608,"principiante","sebastindacosta"
"342",2466974,"2019-12-21 17:03:52 UTC","2020-02-07 17:57:47 UTC",4,49.0374421296296,0.0815703231303556,"principiante","galponesmartin"
"343",2467035,"2020-05-20 14:43:55 UTC","2022-07-31 17:46:12 UTC",588,803.126585648148,0.732138632324649,"intermedio","franli"
"344",2468462,"2019-11-30 18:41:30 UTC","2019-12-23 20:24:32 UTC",3,24.0715509259259,0.124628446635272,"principiante","adriel8"
"345",2469933,"2019-12-01 20:08:50 UTC","2019-12-02 22:11:01 UTC",2,2.08484953703704,0.95930184143762,"principiante","aramat"
"346",2470460,"2019-12-02 03:54:15 UTC","2019-12-02 03:54:15 UTC",1,1,1,"principiante","guilletorme"
"347",2472540,"2020-04-14 02:04:23 UTC","2020-04-14 02:09:29 UTC",2,1.00354166666667,1.99294166493668,"principiante","juanundu"
"348",2473374,"2020-01-16 16:11:14 UTC","2020-01-16 16:11:14 UTC",1,1,1,"principiante","gustavo255"
"349",2475318,"2019-12-09 23:50:57 UTC","2019-12-10 14:32:29 UTC",2,1.61217592592593,1.24055940039629,"principiante","hector31416"
"350",2477449,"2020-02-07 23:15:10 UTC","2022-10-29 13:04:35 UTC",239,995.575983796296,0.240062038347544,"intermedio","aleduarte"
"351",2478330,"2019-12-12 01:13:11 UTC","2021-01-29 20:19:07 UTC",7,415.795787037037,0.016835187412268,"principiante","tucutucu"
"352",2479392,"2019-12-07 21:08:56 UTC","2019-12-09 17:48:43 UTC",3,2.86096064814815,1.04859883408108,"principiante","luis811"
"353",2482374,"2019-12-22 13:59:44 UTC","2022-09-23 18:02:00 UTC",34,1007.16824074074,0.0337580144256674,"principiante","lula_kig"
"354",2486612,"2019-12-12 18:19:56 UTC","2020-03-30 17:03:02 UTC",5,109.946597222222,0.0454766234365042,"principiante","untitled1892"
"355",2486765,"2019-12-14 22:17:55 UTC","2022-02-12 01:50:24 UTC",2,791.14755787037,0.00252797342304089,"principiante","victoriaesteves"
"356",2489746,"2019-12-23 09:39:30 UTC","2020-03-21 14:55:35 UTC",11,90.2195023148148,0.121924857905071,"principiante","atiliodeana"
"357",2491053,"2019-12-16 00:46:03 UTC","2020-05-03 20:43:52 UTC",6,140.83181712963,0.0426040089682096,"principiante","dushisole"
"358",2491153,"2019-12-16 02:42:54 UTC","2022-02-24 01:37:39 UTC",15,801.9546875,0.018704298676476,"principiante","agustinadf15"
"359",2492337,"2019-12-16 22:55:51 UTC","2021-11-18 16:30:56 UTC",156,703.732696759259,0.221675077367289,"intermedio","jumanbar"
"360",2492961,"2020-01-25 15:56:51 UTC","2021-02-20 13:19:05 UTC",3,392.890439814815,0.00763571646440168,"principiante","patricia542"
"361",2493212,"2019-12-17 14:14:20 UTC","2019-12-17 14:14:20 UTC",1,1,1,"principiante","maria1012"
"362",2493340,"2020-01-01 17:04:59 UTC","2020-01-01 17:04:59 UTC",1,1,1,"principiante","homaformiguensis"
"363",2493376,"2019-12-20 14:12:24 UTC","2019-12-20 14:12:24 UTC",1,1,1,"principiante","msarasola"
"364",2493939,"2019-12-18 01:15:59 UTC","2019-12-18 01:15:59 UTC",1,1,1,"principiante","rodrigo299"
"365",2494538,"2019-12-18 12:54:47 UTC","2022-10-21 21:10:30 UTC",6,1039.34424768519,0.00577287074360889,"principiante","b4ldub4"
"366",2494776,"2020-01-28 12:58:57 UTC","2020-10-07 12:53:02 UTC",4,253.995891203704,0.0157482862460638,"principiante","angeldalchiele"
"367",2494907,"2019-12-18 17:51:35 UTC","2019-12-18 17:51:45 UTC",2,1.00011574074074,1.99976854530726,"principiante","bunni2019"
"368",2494968,"2019-12-19 20:22:52 UTC","2019-12-19 20:22:52 UTC",1,1,1,"principiante","alberto369"
"369",2495116,"2019-12-18 22:13:15 UTC","2021-03-01 18:32:32 UTC",13,439.846724537037,0.0295557503893731,"principiante","multifaceted_18"
"370",2495178,"2020-01-19 12:23:24 UTC","2020-05-03 14:27:22 UTC",3,106.086087962963,0.0282789200507362,"principiante","ivangrela"
"371",2495242,"2019-12-30 16:58:20 UTC","2019-12-31 20:20:18 UTC",3,2.14025462962963,1.40170237618836,"principiante","polaca"
"372",2495494,"2022-01-03 00:47:49 UTC","2022-01-03 01:00:00 UTC",2,1.00846064814815,1.9832206677302,"principiante","juanpablotbo"
"373",2495933,"2019-12-19 12:48:09 UTC","2022-10-19 14:20:49 UTC",905,1036.06435185185,0.873497865632006,"intermedio","daniel_hp"
"374",2496141,"2019-12-19 16:00:56 UTC","2019-12-21 14:35:46 UTC",4,2.94085648148148,1.36014797906254,"principiante","bien-plantados"
"375",2496192,"2019-12-19 16:48:51 UTC","2019-12-19 16:48:51 UTC",1,1,1,"principiante","worldchallenge"
"376",2496572,"2019-12-19 23:55:07 UTC","2022-10-21 18:24:19 UTC",15,1037.77027777778,0.0144540659153586,"principiante","sebastin64"
"377",2496646,"2019-12-20 01:26:19 UTC","2019-12-20 01:40:31 UTC",4,1.00986111111111,3.96094072342181,"principiante","felipevictorica"
"378",2496670,"2020-04-22 19:44:41 UTC","2020-04-22 19:44:41 UTC",1,1,1,"principiante","carlitoscuafer"
"379",2496714,"2019-12-20 02:38:38 UTC","2020-01-04 21:38:34 UTC",2,16.7916203703704,0.119107028141792,"principiante","pabloalbarenga"
"380",2497549,"2019-12-20 18:37:49 UTC","2019-12-20 18:37:49 UTC",1,1,1,"principiante","galapagos19"
"381",2497607,"2020-08-05 13:42:54 UTC","2020-09-03 12:39:09 UTC",5,29.9557291666667,0.166912979222811,"principiante","lunogueira"
"382",2497726,"2019-12-20 22:31:24 UTC","2019-12-20 22:31:24 UTC",1,1,1,"principiante","hernangimenez"
"383",2498671,"2019-12-21 18:30:52 UTC","2019-12-21 18:30:52 UTC",1,1,1,"principiante","carla290"
"384",2498673,"2019-12-21 18:37:02 UTC","2020-02-10 15:24:28 UTC",3,51.8662731481481,0.0578410558134947,"principiante","gisil"
"385",2498736,"2019-12-21 19:39:00 UTC","2022-10-23 15:46:23 UTC",43,1037.83846064815,0.0414322668030107,"principiante","manuelurquiola"
"386",2498930,"2019-12-23 04:32:00 UTC","2019-12-23 04:32:00 UTC",1,1,1,"principiante","marcelogonzlez"
"387",2499475,"2019-12-22 12:23:20 UTC","2022-10-25 16:14:43 UTC",41,1039.16068287037,0.0394549184508692,"principiante","mtobella"
"388",2499587,"2019-12-22 14:10:03 UTC","2020-02-24 22:32:03 UTC",7,65.3486111111111,0.107117808335636,"principiante","tania-"
"389",2499678,"2021-10-23 15:15:48 UTC","2021-12-19 21:46:53 UTC",16,58.2715856481481,0.274576362081688,"principiante","mar_ina"
"390",2499866,"2019-12-23 00:38:02 UTC","2021-01-24 15:29:55 UTC",7,399.619363425926,0.0175166687119192,"principiante","juan1603"
"391",2500139,"2019-12-23 23:05:46 UTC","2019-12-23 23:08:12 UTC",2,1.00168981481481,1.99662607168442,"principiante","juliangago"
"392",2500158,"2020-01-15 16:15:20 UTC","2020-01-15 16:15:20 UTC",1,1,1,"principiante","el_gira"
"393",2500717,"2019-12-23 11:49:42 UTC","2019-12-23 11:49:42 UTC",1,1,1,"principiante","martinsmilevitz"
"394",2500855,"2019-12-25 13:59:37 UTC","2020-02-16 18:34:23 UTC",6,54.1908101851852,0.110719879985118,"principiante","pcasartelli"
"395",2502365,"2019-12-24 21:42:55 UTC","2020-06-08 23:16:47 UTC",5,168.065185185185,0.0297503614117979,"principiante","fernandolapitz"
"396",2503094,"2019-12-25 16:27:55 UTC","2019-12-25 16:27:55 UTC",1,1,1,"principiante","rodrigo301"
"397",2503383,"2019-12-25 20:45:01 UTC","2019-12-25 20:45:01 UTC",1,1,1,"principiante","francogiovanni"
"398",2503480,"2019-12-26 20:15:06 UTC","2019-12-26 20:15:06 UTC",1,1,1,"principiante","guillermostagno"
"399",2506367,"2020-01-02 23:01:48 UTC","2020-01-02 23:01:48 UTC",1,1,1,"principiante","ramiroarajo"
"400",2506430,"2019-12-28 15:11:59 UTC","2022-05-10 01:19:46 UTC",69,864.422071759259,0.0798221172899625,"principiante","claudiasimonster"
"401",2508027,"2020-01-07 15:23:59 UTC","2020-01-08 22:47:47 UTC",2,2.30819444444444,0.866478127444491,"principiante","ppanellauy"
"402",2510705,"2020-01-01 15:52:08 UTC","2020-01-01 15:52:08 UTC",1,1,1,"principiante","adriankounyoundjian"
"403",2512607,"2020-01-02 22:41:59 UTC","2020-01-02 22:41:59 UTC",1,1,1,"principiante","lvarocabana"
"404",2513228,"2020-01-03 13:58:53 UTC","2020-01-03 14:03:15 UTC",2,1.00303240740741,1.99395352057418,"principiante","abel58"
"405",2513727,"2020-01-04 16:20:51 UTC","2022-11-03 21:49:48 UTC",1434,1035.2284375,1.38520151500378,"experimentado","diego_caballero"
"406",2513759,"2020-01-03 22:03:31 UTC","2020-01-03 22:03:31 UTC",1,1,1,"principiante","anae1"
"407",2513920,"2020-01-04 01:42:56 UTC","2022-10-12 17:31:08 UTC",183,1013.65847222222,0.180534178931897,"principiante","tianal"
"408",2516305,"2020-01-06 22:17:11 UTC","2020-01-06 22:17:22 UTC",2,1.00012731481481,1.99974540278437,"principiante","arcticopossum"
"409",2518953,"2020-01-07 23:32:20 UTC","2022-10-28 16:06:49 UTC",27,1025.69061342593,0.0263237272980561,"principiante","nadiakacevas"
"410",2520253,"2021-02-13 20:21:57 UTC","2021-02-13 20:21:57 UTC",1,1,1,"principiante","anghelo"
"411",2520526,"2020-01-28 17:48:40 UTC","2022-10-14 02:30:19 UTC",491,990.362256944444,0.495778182737777,"intermedio","carabio_mag"
"412",2524641,"2020-01-21 21:39:55 UTC","2020-01-21 21:39:55 UTC",1,1,1,"principiante","alexandra371"
"413",2525774,"2020-01-12 19:59:46 UTC","2020-01-12 19:59:46 UTC",1,1,1,"principiante","adrianasilvera"
"414",2525804,"2020-01-12 20:29:01 UTC","2020-01-12 20:29:01 UTC",1,1,1,"principiante","santiago230"
"415",2525942,"2020-01-12 22:01:22 UTC","2020-01-12 22:01:22 UTC",1,1,1,"principiante","camigoi"
"416",2528898,"2020-03-21 00:55:46 UTC","2020-07-28 18:37:48 UTC",51,130.737523148148,0.390094586251326,"intermedio","ryanwilson"
"417",2529184,"2020-01-14 22:29:09 UTC","2020-09-20 18:18:53 UTC",39,250.826203703704,0.155486147077639,"principiante","valentin94"
"418",2529286,"2020-01-14 23:46:32 UTC","2020-01-14 23:46:32 UTC",1,1,1,"principiante","juancho4"
"419",2535168,"2020-02-20 17:41:57 UTC","2020-02-20 19:56:10 UTC",3,1.09320601851852,2.7442219940076,"principiante","mariavictorialuzardogabay"
"420",2536144,"2020-03-27 20:43:10 UTC","2020-04-26 16:18:09 UTC",4,30.8159606481481,0.129802865653658,"principiante","analiavergara"
"421",2537580,"2020-03-25 23:15:31 UTC","2022-03-12 12:42:51 UTC",400,717.560648148148,0.557444170095314,"intermedio","sofiamgc"
"422",2539106,"2020-01-21 06:07:43 UTC","2020-01-21 06:07:43 UTC",1,1,1,"principiante","miguestark"
"423",2540154,"2020-01-21 19:06:51 UTC","2020-01-22 16:30:47 UTC",7,1.89162037037037,3.70053109474045,"principiante","emmytheunis"
"424",2541672,"2020-01-22 10:11:33 UTC","2020-01-22 10:26:12 UTC",3,1.01017361111111,2.96978654659196,"principiante","geonico"
"425",2544121,"2020-01-23 16:26:25 UTC","2022-04-16 14:06:34 UTC",13,814.902881944444,0.0159528212355571,"principiante","gerardomarteau"
"426",2550121,"2020-01-26 19:52:37 UTC","2020-01-26 19:52:37 UTC",1,1,1,"principiante","vivianaceratti"
"427",2550354,"2020-01-26 22:05:26 UTC","2020-01-26 22:05:26 UTC",1,1,1,"principiante","cucumigalactic"
"428",2550731,"2020-01-27 02:29:06 UTC","2020-01-27 02:29:06 UTC",1,1,1,"principiante","joaqunnetto"
"429",2557684,"2020-01-30 17:42:27 UTC","2020-01-30 17:42:27 UTC",1,1,1,"principiante","graziellarama"
"430",2562098,"2020-02-02 01:07:14 UTC","2020-02-02 01:07:14 UTC",1,1,1,"principiante","catalina81"
"431",2563684,"2020-02-03 00:36:26 UTC","2020-02-03 00:36:26 UTC",1,1,1,"principiante","alejandra281"
"432",2564354,"2020-02-12 20:41:35 UTC","2020-02-12 20:41:35 UTC",1,1,1,"principiante","analucasrosso"
"433",2564442,"2020-02-03 14:57:59 UTC","2022-01-18 22:27:13 UTC",5,716.311967592593,0.00698019888848735,"principiante","alejandromazza"
"434",2564741,"2020-02-04 03:36:45 UTC","2022-10-13 19:32:18 UTC",21,983.663576388889,0.0213487624265735,"principiante","pablopay"
"435",2565459,"2020-02-04 00:52:37 UTC","2021-02-12 17:17:42 UTC",2,375.684085648148,0.00532362183122424,"principiante","andrea1357"
"436",2566242,"2020-02-04 14:42:57 UTC","2020-02-04 14:42:57 UTC",1,1,1,"principiante","sharonbrochini"
"437",2571144,"2020-02-07 15:23:07 UTC","2020-02-07 15:23:07 UTC",1,1,1,"principiante","danielgutierrez1"
"438",2572108,"2021-10-24 12:59:08 UTC","2022-02-02 03:49:55 UTC",33,101.618599537037,0.324743699975637,"principiante","andrs158"
"439",2573674,"2020-02-08 15:48:56 UTC","2020-02-08 15:48:56 UTC",1,1,1,"principiante","jssika"
"440",2575804,"2020-02-09 18:21:08 UTC","2020-02-09 18:21:08 UTC",1,1,1,"principiante","sofia33"
"441",2577474,"2020-02-10 16:54:08 UTC","2020-02-10 16:54:08 UTC",1,1,1,"principiante","sofa61"
"442",2582199,"2020-02-13 00:40:58 UTC","2021-04-06 20:48:10 UTC",7,419.838333333333,0.0166730844809312,"principiante","pablofernndez1"
"443",2585288,"2020-02-14 19:09:03 UTC","2022-10-25 00:43:30 UTC",106,984.232256944444,0.107698156865004,"principiante","mati07"
"444",2585769,"2020-02-15 01:36:44 UTC","2021-01-06 14:31:42 UTC",2,327.538171296296,0.00610615853439191,"principiante","matilderodriguez"
"445",2586910,"2020-02-15 18:17:21 UTC","2020-02-15 18:17:21 UTC",1,1,1,"principiante","agustinalonzo"
"446",2588405,"2020-02-16 16:57:09 UTC","2020-08-05 20:03:07 UTC",4,172.129143518519,0.0232383657888222,"principiante","monikg"
"447",2589142,"2020-02-17 01:25:13 UTC","2020-03-19 04:50:44 UTC",5,32.1427199074074,0.155556219710197,"principiante","paterflay"
"448",2589983,"2020-02-17 15:32:47 UTC","2020-02-17 15:32:47 UTC",1,1,1,"principiante","marcelosomoza"
"449",2594933,"2020-02-20 02:08:02 UTC","2020-02-20 02:08:02 UTC",1,1,1,"principiante","laurarodriguez2"
"450",2595603,"2020-10-14 14:44:07 UTC","2022-06-26 14:20:33 UTC",188,620.983634259259,0.302745498638231,"intermedio","mauro148"
"451",2595924,"2020-02-22 17:45:01 UTC","2022-10-21 18:23:37 UTC",1726,973.026805555556,1.77384630119674,"experimentado","mattzarrr"
"452",2595951,"2021-01-07 22:35:17 UTC","2021-01-07 22:35:17 UTC",1,1,1,"principiante","raquel122"
"453",2606163,"2020-05-20 19:59:34 UTC","2020-07-27 23:42:07 UTC",4,69.1545486111111,0.0578414591713106,"principiante","cechuescri"
"454",2612252,"2020-03-14 15:36:27 UTC","2020-11-03 07:34:55 UTC",2,234.665601851852,0.0085227659453158,"principiante","guillermo138"
"455",2612916,"2020-02-29 06:45:46 UTC","2020-02-29 06:51:37 UTC",79,1.0040625,78.6803610333022,"principiante","tania_trasante"
"456",2615935,"2020-03-01 13:44:36 UTC","2022-09-03 23:24:32 UTC",146,917.402731481482,0.159144937103283,"principiante","alicemoore1"
"457",2616642,"2020-03-01 20:26:35 UTC","2021-12-28 15:48:33 UTC",34,667.806921296296,0.0509129194618136,"principiante","andreasomma"
"458",2617106,"2020-03-03 13:33:06 UTC","2020-03-20 14:34:39 UTC",2,18.0427430555556,0.110847890137424,"principiante","yefferson1"
