,"id","observado","usuario","nivel","ranking","latitude","longitude","departamento","clase","familia","especie","distribucion","distribucion_2","largo_cm","tamaño","status_regional","status_global"
"1",316443,"2013-06-26","intiporley","principiante",486,"-33.9546714965","-53.4586029429","Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
"2",449636,"2013-09-27","intiporley","principiante",486,"-33.8440209971","-53.5059229415","Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
"3",449639,"2013-09-28","intiporley","principiante",486,"-33.951334","-53.518739","Rocha","Amphibia","Leptodactylidae","Leptodactylus gracilis",19,"Alta","4.5","Pequeño","LC","LC"
"4",1539359,"2011-12-03","javier1-flaniguen","principiante",344,"-32.6694368326","-53.2665252686","Cerro Largo","Aves","Tyrannidae","Pyrocephalus rubinus",19,"Alta",13,"Pequeño","LC","LC"
"5",1542274,"2015-05-23","terecabo","principiante",806,"-34.897206","-56.067753","Montevideo","Aves","Ardeidae","Nycticorax nycticorax",19,"Alta",47,"Mediano","LC","LC"
"6",1920527,"2015-04-01","javier1-flaniguen","principiante",344,"-34.8659331314","-55.2529907227","Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"7",1920543,"2011-04-21","javier1-flaniguen","principiante",344,"-32.7202878811","-53.3084106445","Cerro Largo","Aves","Cathartidae","Cathartes burrovianus",19,"Alta",56,"Grande","LC","LC"
"8",1920555,"2015-04-01","javier1-flaniguen","principiante",344,"-34.8653697424","-55.2553939819","Maldonado","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"9",1920568,"2015-04-01","javier1-flaniguen","principiante",344,"-34.8129576968","-55.2584838867","Maldonado","Aves","Cathartidae","Coragyps atratus",19,"Alta",53,"Grande","LC","LC"
"10",1920635,"2011-04-10","javier1-flaniguen","principiante",344,"-32.3490774393","-53.9226150513","Cerro Largo","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"11",1920655,"2015-04-01","javier1-flaniguen","principiante",344,"-34.8121120678","-55.2529907227","Maldonado","Aves","Cathartidae","Coragyps atratus",19,"Alta",53,"Grande","LC","LC"
"12",1920662,"2011-04-10","javier1-flaniguen","principiante",344,"-32.3480622923","-53.8446807861","Cerro Largo","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"13",2566954,"2015-11-02","cmbiancardi","principiante",103,"-33.065075","-58.06961","Río Negro","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"14",2566958,"2015-10-23","cmbiancardi","principiante",103,"-32.320594","-58.083214","Paysandú","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"15",2566961,"2015-05-30","cmbiancardi","principiante",103,"-31.6156","-57.984359","Paysandú","Aves","Corvidae","Cyanocorax chrysops",16,"Media",32,"Mediano","LC","LC"
"16",2566965,"2015-05-30","cmbiancardi","principiante",103,"-31.612996","-57.984123","Paysandú","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"17",2566974,"2015-02-26","cmbiancardi","principiante",103,"-34.910657","-56.20599","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"18",2566977,"2014-10-25","cmbiancardi","principiante",103,"-32.306213","-58.093471","Paysandú","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"19",2566981,"2014-10-25","cmbiancardi","principiante",103,"-32.306213","-58.093471","Paysandú","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"20",2566983,"2014-10-17","cmbiancardi","principiante",103,"-34.895048","-56.153397","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"21",2566984,"2014-05-26","cmbiancardi","principiante",103,"-31.269821","-57.910308","Salto","Aves","Ardeidae","Ardea cocoi",19,"Alta",75,"Grande","LC","LC"
"22",3098863,"2015-02-20","santicarvalho","principiante",809,"-32.571952","-56.441939","Tacuarembó","Mammalia","Vespertilionidae","Eptesicus diminutus",4,"Baja",9,"Pequeño","NE","LC"
"23",3710991,"2016-07-18","cmbiancardi","principiante",103,"-34.437124","-57.879624","Colonia","Aves","Ardeidae","Tigrisoma lineatum",19,"Alta",62,"Grande","LC","LC"
"24",3710998,"2016-07-17","cmbiancardi","principiante",103,"-32.53321","-58.023047","Río Negro","Aves","Rallidae","Aramides ypecaha",19,"Alta",45,"Mediano","LC","LC"
"25",3711017,"2016-07-18","cmbiancardi","principiante",103,"-34.437124","-57.879624","Colonia","Aves","Tyrannidae","Hymenops perspicillatus",19,"Alta",13,"Pequeño","LC","LC"
"26",3711040,"2016-07-18","cmbiancardi","principiante",103,"-34.467805","-57.79537","Colonia","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
"27",3711047,"2016-07-18","cmbiancardi","principiante",103,"-34.467805","-57.79537","Colonia","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"28",3711048,"2016-07-18","cmbiancardi","principiante",103,"-34.443654","-57.860913","Colonia","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"29",3711059,"2016-07-18","cmbiancardi","principiante",103,"-34.467805","-57.79537","Colonia","Aves","Charadriidae","Charadrius collaris",19,"Alta",14,"Pequeño","LC","LC"
"30",3711068,"2016-07-17","cmbiancardi","principiante",103,"-32.53321","-58.023047","Río Negro","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"31",3711072,"2016-07-18","cmbiancardi","principiante",103,"-34.437124","-57.879624","Colonia","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"32",3711078,"2016-07-19","cmbiancardi","principiante",103,"-34.010834","-58.295001","Colonia","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"33",3711083,"2016-07-19","cmbiancardi","principiante",103,"-34.010834","-58.295001","Colonia","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"34",3934153,"2016-08-21","cmbiancardi","principiante",103,"-32.324438","-58.010194","Paysandú","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"35",3957181,"2016-08-24","oscarmartnez","principiante",810,"-34.2024537662","-57.5711136684","Colonia","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"36",4134314,"2016-09-10","cmbiancardi","principiante",103,"-34.682363","-54.285635","Rocha","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
"37",4134315,"2016-09-10","cmbiancardi","principiante",103,"-34.682646","-54.29248","Rocha","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"38",4134426,"2016-09-10","cmbiancardi","principiante",103,"-34.680405","-54.419016","Rocha","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"39",4461321,"2016-10-30","cmbiancardi","principiante",103,"-32.339859","-57.994916","Paysandú","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"40",4461344,"2016-10-30","cmbiancardi","principiante",103,"-32.2953785633","-57.9705559598","Paysandú","Aves","Icteridae","Leistes superciliaris",19,"Alta",17,"Pequeño","LC","LC"
"41",4461355,"2016-10-30","cmbiancardi","principiante",103,"-32.318835","-57.958674","Paysandú","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
"42",4461369,"2016-10-30","cmbiancardi","principiante",103,"-32.318835","-57.958674","Paysandú","Aves","Anatidae","Dendrocygna viduata",19,"Alta",42,"Mediano","LC","LC"
"43",4461382,"2016-10-30","cmbiancardi","principiante",103,"-32.32491","-58.009507","Paysandú","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"44",4461395,"2016-10-30","cmbiancardi","principiante",103,"-32.32491","-58.009507","Paysandú","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"45",4461404,"2016-10-30","cmbiancardi","principiante",103,"-32.32491","-58.009507","Paysandú","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"46",4550061,"2016-11-12","cmbiancardi","principiante",103,"-32.318835","-57.958674","Paysandú","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"47",4550083,"2016-11-12","cmbiancardi","principiante",103,"-32.318835","-57.958674","Paysandú","Aves","Threskiornithidae","Platalea ajaja",19,"Alta",55,"Grande","LC","LC"
"48",4550341,"2016-11-06","cmbiancardi","principiante",103,"-32.665119","-58.137609","Río Negro","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"49",4564503,"2016-11-13","cmbiancardi","principiante",103,"-31.873548","-57.970132","Paysandú","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"50",4564506,"2016-11-13","cmbiancardi","principiante",103,"-31.873548","-57.970132","Paysandú","Aves","Hirundinidae","Progne tapera",19,"Alta",16,"Pequeño","LC","LC"
"51",4564511,"2016-11-13","cmbiancardi","principiante",103,"-31.873548","-57.970132","Paysandú","Aves","Picidae","Colaptes campestris",19,"Alta",27,"Mediano","LC","LC"
"52",4853739,"2016-12-27","dmartell75","principiante",429,"-34.9266666667","-54.936745","Maldonado","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"53",4990316,"2017-01-14","cmbiancardi","principiante",103,"-32.293952","-57.960605","Paysandú","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"54",4990321,"2017-01-22","cmbiancardi","principiante",103,"-32.302804","-58.031158","Paysandú","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"55",5199938,"2017-02-28","cmbiancardi","principiante",103,"-32.327974","-57.96318","Paysandú","Aves","Passerellidae","Ammodramus humeralis",19,"Alta",11,"Pequeño","LC","LC"
"56",5199943,"2017-02-28","cmbiancardi","principiante",103,"-32.327974","-57.96318","Paysandú","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
"57",5199952,"2017-02-28","cmbiancardi","principiante",103,"-32.306939","-58.013112","Paysandú","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"58",5199953,"2017-02-28","cmbiancardi","principiante",103,"-32.327974","-57.96318","Paysandú","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"59",5199954,"2017-02-28","cmbiancardi","principiante",103,"-32.306939","-58.013112","Paysandú","Aves","Tyrannidae","Nengetus cinereus",19,"Alta",20,"Mediano","LC","LC"
"60",5199958,"2017-02-28","cmbiancardi","principiante",103,"-32.306939","-58.013112","Paysandú","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"61",5199960,"2017-02-28","cmbiancardi","principiante",103,"-32.306939","-58.013112","Paysandú","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
"62",5199966,"2017-02-28","cmbiancardi","principiante",103,"-32.306939","-58.013112","Paysandú","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"63",5230017,"2017-03-05","cmbiancardi","principiante",103,"-32.345451","-57.949254","Paysandú","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"64",5230023,"2017-03-05","cmbiancardi","principiante",103,"-32.375612","-58.021373","Paysandú","Aves","Strigidae","Athene cunicularia",19,"Alta",25,"Mediano","NT","LC"
"65",6321638,"2017-05-22","cmbiancardi","principiante",103,"-32.315952","-57.898914","Paysandú","Aves","Alcedinidae","Chloroceryle americana",19,"Alta",18,"Pequeño","LC","LC"
"66",6543838,"2017-06-03","cmbiancardi","principiante",103,"-31.664705","-57.965326","Paysandú","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"67",6704169,"2017-04-30","cmbiancardi","principiante",103,"-32.341971","-57.972106","Paysandú","Aves","Cuculidae","Guira guira",19,"Alta",36,"Mediano","LC","LC"
"68",6704181,"2017-06-17","cmbiancardi","principiante",103,"-32.665119","-58.137609","Río Negro","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"69",6704198,"2017-06-17","cmbiancardi","principiante",103,"-32.649493","-58.124799","Río Negro","Aves","Ciconiidae","Ciconia maguari",19,"Alta",85,"Grande","LC","LC"
"70",6704276,"2017-05-27","cmbiancardi","principiante",103,"-32.315952","-57.898914","Paysandú","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"71",6704293,"2017-04-30","cmbiancardi","principiante",103,"-32.303529","-58.023605","Paysandú","Aves","Icteridae","Pseudoleistes virescens",19,"Alta",21,"Mediano","LC","LC"
"72",6704309,"2017-04-16","cmbiancardi","principiante",103,"-32.327974","-57.96318","Paysandú","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"73",6704324,"2017-04-16","cmbiancardi","principiante",103,"-32.327974","-57.96318","Paysandú","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"74",6809634,"2017-06-25","cmbiancardi","principiante",103,"-32.63605","-58.133039","Río Negro","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"75",6809950,"2017-06-03","cmbiancardi","principiante",103,"-31.664705","-57.965326","Paysandú","Aves","Aramidae","Aramus guarauna",19,"Alta",55,"Grande","LC","LC"
"76",6809951,"2017-06-25","cmbiancardi","principiante",103,"-32.649493","-58.124799","Río Negro","Aves","Aramidae","Aramus guarauna",19,"Alta",55,"Grande","LC","LC"
"77",7361470,"2017-08-05","kau90","principiante",818,"-32.3637237549","-54.1586151123","Cerro Largo","Aves","Columbidae","Patagioenas maculosa",19,"Alta",33,"Mediano","LC","LC"
"78",7380814,"2017-08-06","roxanaaguirre","principiante",821,"-34.9059750268","-56.193773858","Montevideo","Aves","Passeridae","Passer domesticus",19,"Alta",13,"Pequeño","NE","LC"
"79",7380946,"2017-08-06","cmbiancardi","principiante",103,"-32.315716","-57.878036","Paysandú","Aves","Mimidae","Mimus saturninus",19,"Alta",25,"Mediano","LC","LC"
"80",7381180,"2017-07-19","cmbiancardi","principiante",103,"-34.337766","-53.792281","Rocha","Aves","Ardeidae","Ardea alba",19,"Alta",65,"Grande","LC","LC"
"81",7381765,"2017-07-20","cmbiancardi","principiante",103,"-34.436681","-53.911457","Rocha","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"82",7481141,"2017-08-13","cmbiancardi","principiante",103,"-32.416051","-57.9146","Paysandú","Aves","Tyrannidae","Xolmis irupero",19,"Alta",17,"Pequeño","LC","LC"
"83",8037000,"2017-09-22","thiago8","principiante",638,"-34.8187019164","-54.619311383","Maldonado","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
"84",8037061,"2017-09-22","thiago8","principiante",638,"-34.8186273594","-54.6193901729","Maldonado","Amphibia","Bufonidae","Rhinella dorbignyi",10,"Media",7,"Mediano","LC","LC"
"85",8139888,"2017-09-24","cmbiancardi","principiante",103,"-32.375612","-58.021373","Paysandú","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
"86",8288298,"2017-09-15","soledadoubia","principiante",826,"-31.952162","-55.195312","Tacuarembó","Aves","Threskiornithidae","Plegadis chihi",19,"Alta",40,"Mediano","LC","LC"
"87",8398578,"2017-10-14","masai","principiante",552,"-34.4667812663","-53.945478536","Rocha","Reptilia","Colubridae","Xenodon dorbignyi",19,"Alta",70,"Mediano","LC","NE"
"88",8606188,"2017-10-29","cmbiancardi","principiante",103,"-32.402429","-57.936058","Paysandú","Reptilia","Colubridae","Philodryas patagoniensis",19,"Alta",150,"Grande","LC","LC"
"89",8739684,"2017-11-01","ori86","principiante",100,"-34.8592354846","-56.19986616","Montevideo","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"90",8739909,"2017-11-04","ori86","principiante",100,"-34.8593160929","-56.199676059","Montevideo","Aves","Tyrannidae","Pitangus sulphuratus",19,"Alta",22,"Mediano","LC","LC"
"91",8740420,"2017-10-25","ori86","principiante",100,"-34.8598013917","-56.1993384361","Montevideo","Aves","Furnariidae","Furnarius rufus",19,"Alta",18,"Pequeño","LC","LC"
"92",9016718,"2017-12-02","ori86","principiante",100,"-34.8592778521","-56.1995935813","Montevideo","Aves","Columbidae","Patagioenas picazuro",19,"Alta",35,"Mediano","LC","LC"
"93",9037641,"2017-11-30","ori86","principiante",100,"-34.8796970004","-56.0921885446","Montevideo","Aves","Phalacrocoracidae","Nannopterum brasilianum",19,"Alta",63,"Grande","LC","LC"
"94",9047078,"2017-11-26","ori86","principiante",100,"-34.859245939","-56.2001213059","Montevideo","Aves","Columbidae","Zenaida auriculata",19,"Alta",23,"Mediano","LC","LC"
"95",9047121,"2017-11-30","ori86","principiante",100,"-34.8796359403","-56.0919444636","Montevideo","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
"96",9047164,"2017-11-30","ori86","principiante",100,"-34.8796142117","-56.092068851","Montevideo","Aves","Ardeidae","Bubulcus ibis",19,"Alta",37,"Mediano","LC","LC"
"97",9047332,"2017-11-30","ori86","principiante",100,"-34.8797591606","-56.0919256881","Montevideo","Aves","Rallidae","Gallinula galeata",19,"Alta",33,"Mediano","LC","LC"
"98",9047427,"2017-11-30","ori86","principiante",100,"-34.8797135031","-56.0920101777","Montevideo","Aves","Accipitridae","Parabuteo unicinctus",19,"Alta",50,"Grande","LC","LC"
"99",9047491,"2017-11-30","ori86","principiante",100,"-34.879634015","-56.0918519273","Montevideo","Aves","Anatidae","Anas flavirostris",19,"Alta",34,"Mediano","LC","LC"
"100",9048201,"2017-11-15","ori86","principiante",100,"-34.8586992862","-56.2017346546","Montevideo","Aves","Thraupidae","Sicalis flaveola",19,"Alta",12,"Pequeño","LC","LC"
"101",9048331,"2017-11-15","ori86","principiante",100,"-34.8597205087","-56.2001531571","Montevideo","Aves","Rallidae","Aramides cajaneus",19,"Alta",36,"Mediano","LC","LC"
"102",9048333,"2017-11-15","ori86","principiante",100,"-34.8596349488","-56.1998074874","Montevideo","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
"103",9048337,"2017-11-15","ori86","principiante",100,"-34.8591730338","-56.2001514807","Montevideo","Aves","Turdidae","Turdus rufiventris",19,"Alta",23,"Mediano","LC","LC"
"104",9048342,"2017-11-08","ori86","principiante",100,"-34.8589435884","-56.19984705","Montevideo","Aves","Psittacidae","Myiopsitta monachus",19,"Alta",27,"Mediano","LC","LC"
"105",9048392,"2017-11-08","ori86","principiante",100,"-34.8592795028","-56.1998272687","Montevideo","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"106",9048395,"2017-11-08","ori86","principiante",100,"-34.8584739662","-56.2005286664","Montevideo","Aves","Icteridae","Molothrus bonariensis",19,"Alta",19,"Pequeño","LC","LC"
"107",9048438,"2017-11-22","ori86","principiante",100,"-34.8596888708","-56.1994866282","Montevideo","Aves","Picidae","Colaptes melanochloros",19,"Alta",23,"Mediano","LC","LC"
"108",9048508,"2017-11-26","ori86","principiante",100,"-34.8596907966","-56.2010433152","Montevideo","Aves","Passerellidae","Zonotrichia capensis",19,"Alta",12,"Pequeño","LC","LC"
"109",9048550,"2017-11-15","ori86","principiante",100,"-34.8589166272","-56.2000173703","Montevideo","Aves","Turdidae","Turdus amaurochalinus",19,"Alta",21,"Mediano","LC","LC"
"110",9344824,"2018-01-01","ori86","principiante",100,"-34.9048490687","-56.1241648346","Montevideo","Aves","Ardeidae","Syrigma sibilatrix",19,"Alta",48,"Mediano","LC","LC"
"111",9529202,"2018-01-01","ori86","principiante",100,"-34.9065821303","-56.1326523498","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"112",9529212,"2018-01-01","ori86","principiante",100,"-34.9065859797","-56.1326845363","Montevideo","Aves","Ardeidae","Egretta thula",19,"Alta",39,"Mediano","LC","LC"
"113",9647602,"2018-01-26","ori86","principiante",100,"-34.8533822","-56.1778911","Montevideo","Aves","Tyrannidae","Tyrannus melancholicus",19,"Alta",20,"Mediano","LC","LC"
"114",9647716,"2018-01-19","ori86","principiante",100,"-34.8533548","-56.177856","Montevideo","Aves","Trochilidae","Chlorostilbon lucidus",19,"Alta",7,"Pequeño","LC","LC"
"115",9647777,"2018-01-03","ori86","principiante",100,"-34.8533735","-56.1778923","Montevideo","Aves","Trochilidae","Leucochloris albicollis",19,"Alta",8,"Pequeño","LC","LC"
"116",9648067,"2018-01-10","ori86","principiante",100,"-34.8594341165","-56.2014902383","Montevideo","Aves","Furnariidae","Lepidocolaptes angustirostris",19,"Alta",18,"Pequeño","LC","LC"
"117",9648304,"2018-01-01","ori86","principiante",100,"-34.9061119554","-56.1322597414","Montevideo","Aves","Thraupidae","Embernagra platensis",19,"Alta",20,"Mediano","LC","LC"
"118",9648336,"2018-01-11","ori86","principiante",100,"-34.8801274451","-56.0926294327","Montevideo","Aves","Tyrannidae","Tyrannus savana",19,"Alta",38,"Mediano","LC","LC"
"119",9648356,"2018-01-03","ori86","principiante",100,"-34.8596324728","-56.2000120059","Montevideo","Aves","Tyrannidae","Myiarchus swainsoni",19,"Alta",18,"Pequeño","LC","LC"
"120",9648457,"2018-01-01","ori86","principiante",100,"-34.9065334632","-56.1325246096","Montevideo","Aves","Scolopacidae","Tringa melanoleuca",19,"Alta",33,"Mediano","LC","LC"
"121",9651133,"2018-01-11","ori86","principiante",100,"-34.8801634759","-56.0928014293","Montevideo","Aves","Threskiornithidae","Phimosus infuscatus",19,"Alta",40,"Mediano","LC","LC"
"122",9651270,"2018-01-11","ori86","principiante",100,"-34.8796604193","-56.0920041427","Montevideo","Aves","Aramidae","Aramus guarauna",19,"Alta",55,"Grande","LC","LC"
"123",9651514,"2018-01-01","ori86","principiante",100,"-34.8422363755","-55.9644064307","Canelones","Aves","Laridae","Larus dominicanus",16,"Media",55,"Grande","LC","LC"
"124",9651529,"2018-01-01","ori86","principiante",100,"-34.8424631157","-55.9655094892","Canelones","Aves","Hirundinidae","Progne chalybea",19,"Alta",18,"Pequeño","LC","LC"
"125",9682468,"2018-01-28","carlosvalde","principiante",833,"-34.8599166667","-56.1993116667","Montevideo","Aves","Thraupidae","Paroaria coronata",19,"Alta",17,"Pequeño","LC","LC"
"126",10039838,"2018-02-28","ori86","principiante",100,"-34.7743246292","-55.5831612647","Canelones","Aves","Cathartidae","Cathartes aura",19,"Alta",60,"Grande","LC","LC"
"127",10317678,"2018-03-19","ori86","principiante",100,"-34.8595199518","-56.1992971972","Montevideo","Aves","Parulidae","Setophaga pitiayumi",19,"Alta",9,"Pequeño","LC","LC"
"128",10400792,"2018-03-12","ori86","principiante",100,"-34.8338190269","-55.3102042526","Maldonado","Aves","Haematopodidae","Haematopus palliatus",8,"Media",35,"Mediano","LC","LC"
"129",10400868,"2018-03-13","ori86","principiante",100,"-34.8335845572","-55.3094344586","Maldonado","Aves","Alcedinidae","Megaceryle torquata",19,"Alta",36,"Mediano","LC","LC"
"130",10402907,"2018-02-18","icaro","principiante",345,"-33.9017331007","-53.5119815916","Rocha","Mammalia","Echimyidae","Myocastor coypus",19,"Alta",85,"Mediano","LC","LC"
"131",10402915,"2018-02-09","icaro","principiante",345,"-33.9072840025","-53.5130621865","Rocha","Mammalia","Caviidae","Cavia aperea",19,"Alta",24,"Pequeño","LC","LC"
"132",10402916,"2018-02-12","icaro","principiante",345,"-34.4061484003","-53.7779138982","Rocha","Mammalia","Otariidae","Arctocephalus australis",7,"Media",150,"Mediano","LC","LC"
"133",10402919,"2018-02-12","icaro","principiante",345,"-34.4045998642","-53.7799386308","Rocha","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"134",10402924,"2018-02-03","icaro","principiante",345,"-34.8904236172","-55.2090185881","Maldonado","Mammalia","Otariidae","Otaria byronia",5,"Baja",210,"Grande","LC","LC"
"135",10402926,"2018-02-19","icaro","principiante",345,"-34.3973982736","-53.7742354401","Rocha","Amphibia","Bufonidae","Melanophryniscus montevidensis",4,"Baja",3,"Pequeño","CR","VU"
"136",10439031,"2018-03-10","ori86","principiante",100,"-34.8995151999","-55.2492279187","Maldonado","Aves","Falconidae","Milvago chimango",19,"Alta",37,"Mediano","LC","LC"
"137",10439036,"2018-03-09","ori86","principiante",100,"-34.7946183737","-55.3857547045","Maldonado","Aves","Anatidae","Cygnus melancoryphus",19,"Alta",90,"Grande","LC","LC"
"138",10439039,"2017-11-30","ori86","principiante",100,"-34.8798281969","-56.092637144","Montevideo","Aves","Jacanidae","Jacana jacana",19,"Alta",25,"Mediano","LC","LC"
"139",10442052,"2018-02-02","icaro","principiante",345,"-34.9512499342","-54.930816181","Maldonado","Aves","Accipitridae","Rupornis magnirostris",19,"Alta",38,"Mediano","LC","LC"
"140",10442100,"2018-02-04","icaro","principiante",345,"-34.8967282408","-55.2582964674","Maldonado","Aves","Laridae","Chroicocephalus maculipennis",19,"Alta",35,"Mediano","LC","LC"
"141",10492984,"2018-03-20","camiloschettini","principiante",308,"-34.0319380867","-53.5420820117","Rocha","Reptilia","Colubridae","Phalotris lemniscatus",19,"Alta",68,"Mediano","LC","LC"
"142",10584567,"2017-11-16","ori86","principiante",100,"-34.9135536011","-56.1664180085","Montevideo","Aves","Sturnidae","Sturnus vulgaris",19,"Alta",20,"Mediano","NE","LC"
"143",10594087,"2012-11-15","flo_grattarola","experimentado",8,"-34.2856189561","-55.2689364552","Lavalleja","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"144",10594120,"2013-07-21","flo_grattarola","experimentado",8,"-32.1459729054","-53.7865056843","Cerro Largo","Mammalia","Echimyidae","Myocastor coypus",19,"Alta",85,"Mediano","LC","LC"
"145",10594355,"2013-02-12","flo_grattarola","experimentado",8,"-32.0381937173","-57.4738312885","Paysandú","Aves","Corvidae","Cyanocorax chrysops",16,"Media",32,"Mediano","LC","LC"
"146",10594628,"2016-10-21","flo_grattarola","experimentado",8,"-33.702632494","-56.3446471095","Florida","Reptilia","Colubridae","Philodryas patagoniensis",19,"Alta",150,"Grande","LC","LC"
"147",10594634,"2016-11-08","flo_grattarola","experimentado",8,"-34.2648031517","-56.2994210422","Florida","Amphibia","Hylidae","Boana pulchella",19,"Alta",5,"Mediano","LC","LC"
"148",10697030,"2013-11-14","camiloschettini","principiante",308,"-34.0122577292","-53.5982608969","Rocha","Reptilia","Teiidae","Salvator merianae",19,"Alta",140,"Grande","LC","LC"
"149",11321519,"2016-01-31","jazellegreen","principiante",837,"-34.9112827298","-56.2081217757","Montevideo","Aves","Charadriidae","Vanellus chilensis",19,"Alta",32,"Mediano","LC","LC"
"150",11363064,"2016-02-28","fonzie3b","principiante",839,"-31.6676766667","-55.91299","Tacuarembó","Aves","Falconidae","Caracara plancus",19,"Alta",55,"Grande","LC","LC"
"151",11545778,"2018-04-26","ori86","principiante",100,"-34.909919195","-56.1303684488","Montevideo","Aves","Podicipedidae","Rollandia rolland",19,"Alta",25,"Mediano","LC","LC"
"152",12336334,"2018-04-02","gusper","principiante",70,"-34.8202508867","-56.0317325592","Canelones","Aves","Accipitridae","Accipiter striatus",19,"Alta",26,"Mediano","LC","LC"
